Date,State,Hosp_Total,Hosp_White,Hosp_Black,Hosp_Latinx,Hosp_Asian,Hosp_AIAN,Hosp_NHPI,Hosp_Multiracial,Hosp_Other,Hosp_Unknown,Hosp_Ethnicity_Hispanic,Hosp_Ethnicity_NonHispanic,Hosp_Ethnicity_Unknown
2021-02-14,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,ME,1484,1278,61,0,21,7,0,3,28,86,21,1275,188
2021-02-14,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,MN,25156,16146,2922,2118,1405,449,29,620,229,1238,2118,21800,1238
2021-02-14,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,MT,4439,2233,23,0,0,453,0,0,0,1730,0,0,0
2021-02-14,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,NE,5950,4204,296,0,132,91,12,0,170,1045,1043,3363,1544
2021-02-14,NH,1075,811,38,94,37,0,0,0,22,73,94,908,73
2021-02-14,NJ,62406,25093,10968,15371,2736,0,0,0,4066,4172,15371,42863,4172
2021-02-14,NM,12679,2182,128,4321,106,3693,21,0,181,2047,4321,6311,2047
2021-02-14,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,NY,89995,19691,21702,25986,7189,0,0,0,0,15427,25986,48582,15427
2021-02-14,OH,48556,33547,8854,0,605,63,51,1646,1266,2524,1647,40289,6620
2021-02-14,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,OR,8185,4935,258,0,299,210,137,148,1484,714,1677,5077,1431
2021-02-14,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,RI,8689,3998,580,1819,153,16,0,30,195,1898,1819,4972,1898
2021-02-14,SC,19396,9900,6970,0,159,0,0,0,1070,1297,943,15553,2900
2021-02-14,SD,6438,4578,131,161,69,1264,0,0,66,169,161,6108,169
2021-02-14,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,UT,14189,8886,235,3171,333,445,751,0,1090,342,3171,10676,342
2021-02-14,VA,22906,9901,6226,4260,1029,24,0,193,456,817,4260,17829,817
2021-02-14,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,WA,18643,5713,604,2560,826,224,341,227,216,7932,2560,8151,7932
2021-02-14,WI,25302,17765,2911,2392,541,394,0,0,292,1007,2392,21903,1007
2021-02-14,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,AK,1224,394,46,0,114,322,122,67,51,108,62,899,263
2021-02-10,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,AZ,55088,25270,2352,17915,969,4273,0,0,2376,1933,17915,35240,1933
2021-02-10,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,FL,76286,35166,14985,19220,0,0,0,0,4013,2902,19220,52097,4969
2021-02-10,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,HI,2140,140,11,0,504,0,618,0,34,833,0,0,833
2021-02-10,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,KS,8840,6682,716,0,167,67,0,0,581,627,1284,6727,829
2021-02-10,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,MA,18859,9923,1849,2890,677,9,7,0,1806,1698,2890,14271,1698
2021-02-10,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,ME,1458,1278,61,0,21,7,0,3,28,60,21,1275,162
2021-02-10,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,MN,24924,15809,2889,2090,1394,446,29,596,219,1452,2090,21382,1452
2021-02-10,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,MT,4116,2967,25,0,0,475,0,0,0,649,0,0,0
2021-02-10,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,NE,5928,4161,296,0,132,91,12,0,169,1067,1035,3315,1578
2021-02-10,NH,1065,805,38,94,36,0,0,0,21,71,94,900,71
2021-02-10,NJ,61952,24841,10875,15303,2716,0,0,0,4058,4159,15303,42490,4159
2021-02-10,NM,12557,2182,128,4321,106,3693,21,0,181,1925,4321,6311,1925
2021-02-10,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,NY,89995,19149,21229,25288,6937,0,0,0,0,17392,25288,47315,17392
2021-02-10,OH,48080,33146,8769,0,598,61,52,1647,1263,2544,1633,39765,6682
2021-02-10,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,OR,8107,4877,257,0,297,210,137,146,1468,715,1644,5030,1413
2021-02-10,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,RI,8615,3998,580,1819,153,16,0,30,195,1824,1819,4972,1824
2021-02-10,SC,18941,9634,6826,0,157,0,0,0,1043,1281,924,15172,2845
2021-02-10,SD,6397,4545,130,160,69,1258,0,0,65,170,160,6067,170
2021-02-10,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,UT,14007,8750,230,3145,329,437,749,0,1084,341,3145,10521,341
2021-02-10,VA,22470,9655,6102,4225,1013,24,0,188,465,798,4225,17447,798
2021-02-10,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,WA,18516,5690,598,2551,825,224,339,223,217,7849,2551,8116,7849
2021-02-10,WI,25090,17560,2873,2346,532,389,0,0,291,1099,2346,21645,1099
2021-02-10,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,AK,1219,392,46,0,113,321,122,67,50,108,62,896,261
2021-02-07,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,AZ,54657,25050,2328,17811,960,4260,0,0,2323,1925,17811,34921,1925
2021-02-07,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,FL,75515,34751,14841,19093,0,0,0,0,3953,2877,19093,51497,4925
2021-02-07,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,HI,2106,136,11,0,494,0,598,0,33,834,0,0,834
2021-02-07,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,KS,8680,6555,703,0,165,67,0,0,568,622,1268,6592,820
2021-02-07,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,MA,18402,9649,1823,2812,649,10,7,0,1743,1709,2812,13881,1709
2021-02-07,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,ME,1442,1235,59,0,20,6,0,3,25,94,21,1231,190
2021-02-07,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,MN,24745,15809,2889,2090,1394,446,29,596,219,1273,2090,21382,1273
2021-02-07,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,MT,4116,2776,23,0,0,462,0,0,0,855,0,0,0
2021-02-07,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,NE,5896,4142,296,0,131,91,12,0,168,1056,1031,3291,1574
2021-02-07,NH,1056,800,38,94,35,0,0,0,19,70,94,892,70
2021-02-07,NJ,61523,24629,10777,15218,2697,0,0,0,4041,4161,15218,42144,4161
2021-02-07,NM,12408,2182,128,4321,106,3693,21,0,181,1776,4321,6311,1776
2021-02-07,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,NY,89995,18837,20974,24955,6832,0,0,0,0,18397,24955,46643,18397
2021-02-07,OH,47538,32728,8685,0,596,60,51,1634,1242,2542,1616,39309,6613
2021-02-07,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,OR,7971,4792,254,0,291,207,136,146,1439,706,1644,4931,1396
2021-02-07,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,RI,8468,3820,563,1784,147,13,0,30,196,1915,1784,4769,1915
2021-02-07,SC,18756,9518,6763,0,157,0,0,0,1036,1282,918,15012,2826
2021-02-07,SD,6370,4522,131,160,69,1252,0,0,65,171,160,6039,171
2021-02-07,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,UT,13862,8636,230,3125,325,434,742,0,1081,342,3125,10395,342
2021-02-07,VA,22102,9458,6000,4201,992,23,0,182,459,787,4201,17114,787
2021-02-07,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,WA,18283,5606,592,2520,808,220,333,222,214,7768,2520,7995,7768
2021-02-07,WI,24885,17402,2859,2329,529,385,0,0,287,1094,2329,21462,1094
2021-02-07,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,AK,1213,390,46,0,112,320,121,68,50,106,62,893,258
2021-02-03,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,AZ,53432,24406,2275,17433,942,4141,0,0,2266,1969,17433,34030,1969
2021-02-03,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,FL,74383,34140,14627,18833,0,0,0,0,3898,2885,18833,50616,4934
2021-02-03,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,HI,2096,136,11,0,494,0,598,0,33,824,0,0,824
2021-02-03,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,KS,8578,6473,694,0,163,65,0,0,562,621,1256,6504,818
2021-02-03,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,MA,18402,9649,1823,2812,649,10,7,0,1743,1709,2812,13881,1709
2021-02-03,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,ME,1410,1235,59,0,20,6,0,3,25,62,21,1231,158
2021-02-03,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,MN,24493,15505,2854,2055,1368,434,29,572,216,1460,2055,20978,1460
2021-02-03,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,MT,4116,2776,23,0,0,462,0,0,0,855,0,0,0
2021-02-03,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,NE,5844,4109,296,0,131,91,12,0,166,1039,1022,3261,1561
2021-02-03,NH,1042,786,38,94,35,0,0,0,19,70,94,878,70
2021-02-03,NJ,60984,24350,10680,15119,2666,0,0,0,4027,4142,15119,41723,4142
2021-02-03,NM,12247,2182,128,4321,106,3693,21,0,181,1615,4321,6311,1615
2021-02-03,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,NY,89995,18248,20304,24199,6529,0,0,0,0,20715,24199,45081,20715
2021-02-03,OH,46873,32208,8586,0,588,59,51,1624,1225,2532,1593,38736,6544
2021-02-03,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,OR,7896,4744,250,0,283,206,135,147,1425,706,1628,4887,1381
2021-02-03,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,RI,8369,3820,563,1784,147,13,0,30,196,1816,1784,4769,1816
2021-02-03,SC,18324,9292,6637,0,154,0,0,0,978,1263,900,14649,2775
2021-02-03,SD,6321,4475,131,160,68,1251,0,0,65,171,160,5990,171
2021-02-03,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,UT,13648,8477,227,3088,324,431,736,0,1065,336,3088,10224,336
2021-02-03,VA,21638,9209,5880,4160,971,22,0,182,449,765,4160,16713,765
2021-02-03,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,WA,17987,5540,587,2492,799,218,331,221,213,7586,2492,7909,7586
2021-02-03,WI,24554,17145,2833,2308,517,380,0,0,285,1086,2308,21160,1086
2021-02-03,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,AK,1205,390,46,0,111,319,120,68,50,101,62,888,255
2021-01-31,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,AZ,52764,24065,2249,17242,927,4102,0,0,2218,1961,17242,33561,1961
2021-01-31,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,FL,73384,33585,14469,18654,0,0,0,0,3834,2842,18654,49862,4868
2021-01-31,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,HI,2067,133,12,0,495,0,593,0,32,802,0,0,802
2021-01-31,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,KS,8417,6344,682,0,161,63,0,0,547,620,1238,6363,816
2021-01-31,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,MA,18008,9421,1805,2736,629,11,7,0,1684,1715,2736,13557,1715
2021-01-31,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,ME,1390,1193,58,0,19,6,0,3,23,88,21,1194,175
2021-01-31,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,MN,24308,15505,2854,2055,1368,434,29,572,216,1275,2055,20978,1275
2021-01-31,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,MT,4116,2776,23,0,0,462,0,0,0,855,0,0,0
2021-01-31,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,NE,5804,4088,296,0,131,91,12,0,164,1022,1017,3246,1541
2021-01-31,NH,1037,781,38,93,35,0,0,0,19,71,93,873,71
2021-01-31,NJ,60544,24115,10601,15030,2649,0,0,0,3986,4163,15030,41351,4163
2021-01-31,NM,12075,2063,121,4086,101,3540,20,0,182,1962,4086,6027,1962
2021-01-31,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,NY,89995,18207,20267,24153,6509,0,0,0,0,20859,24153,44983,20859
2021-01-31,OH,46215,31715,8471,0,582,58,52,1613,1209,2515,1575,38153,6487
2021-01-31,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,OR,7738,4646,245,0,281,204,134,137,1396,695,1596,4766,1376
2021-01-31,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,RI,8179,3459,541,1741,135,13,0,28,112,2150,1741,4288,2150
2021-01-31,SC,18090,9170,6574,0,152,0,0,0,957,1237,896,14458,2736
2021-01-31,SD,6290,4450,130,160,68,1246,0,0,64,172,160,5958,172
2021-01-31,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,UT,13468,8341,223,3059,321,427,731,0,1059,333,3059,10076,333
2021-01-31,VA,21409,9093,5820,4145,951,22,0,182,445,751,4145,16513,751
2021-01-31,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,WA,17706,5469,581,2474,787,218,327,217,208,7425,2474,7807,7425
2021-01-31,WI,24298,16946,2811,2292,515,371,0,0,284,1079,2292,20927,1079
2021-01-31,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,AK,1200,389,46,0,112,318,120,67,49,99,61,886,253
2021-01-27,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,AZ,51037,23138,2188,16751,888,3965,0,0,2122,1985,16751,32301,1985
2021-01-27,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,FL,72215,32948,14286,18418,0,0,0,0,3762,2801,18418,48999,4798
2021-01-27,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,HI,2057,133,12,0,495,0,593,0,32,792,0,0,792
2021-01-27,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,KS,8268,6223,670,0,160,63,0,0,539,613,1223,6241,804
2021-01-27,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,MA,18008,9421,1805,2736,629,11,7,0,1684,1715,2736,13557,1715
2021-01-27,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,ME,1366,1193,58,0,19,6,0,3,23,64,21,1194,151
2021-01-27,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,MN,24073,15194,2805,2009,1347,427,28,548,212,1503,2009,20561,1503
2021-01-27,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,MT,4116,2776,23,0,0,462,0,0,0,855,0,0,0
2021-01-27,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,NE,5729,4075,296,0,131,91,12,0,164,960,1016,3240,1473
2021-01-27,NH,1014,759,38,97,35,0,0,0,19,66,97,851,66
2021-01-27,NJ,59879,23762,10488,14924,2616,0,0,0,3946,4143,14924,40812,4143
2021-01-27,NM,11824,2063,121,4086,101,3540,20,0,182,1711,4086,6027,1711
2021-01-27,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,NY,89995,17812,19888,23760,6344,0,0,0,0,22191,23760,44044,22191
2021-01-27,OH,45530,31195,8372,0,572,57,52,1584,1198,2500,1563,37520,6447
2021-01-27,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,OR,7664,4587,244,0,279,204,134,137,1383,696,1581,4704,1379
2021-01-27,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,RI,8098,3459,541,1741,135,13,0,28,112,2069,1741,4288,2069
2021-01-27,SC,17580,8880,6418,0,144,0,0,0,927,1211,873,14032,2675
2021-01-27,SD,6242,4372,125,155,67,1229,0,0,65,229,155,5858,229
2021-01-27,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,UT,13217,8172,222,3016,310,420,718,0,1040,330,3016,9871,330
2021-01-27,VA,20986,8869,5720,4105,927,21,0,180,432,732,4105,16149,732
2021-01-27,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,WA,17449,5381,574,2458,784,216,325,215,207,7289,2458,7702,7289
2021-01-27,WI,23976,16694,2788,2271,511,364,0,0,283,1065,2271,20640,1065
2021-01-27,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,AK,1185,383,46,0,112,313,119,69,47,96,59,876,250
2021-01-24,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,AZ,50264,22737,2158,16527,873,3929,0,0,2069,1971,16527,31766,1971
2021-01-24,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,FL,71219,32386,14121,18263,0,0,0,0,3702,2747,18263,48246,4710
2021-01-24,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,HI,2014,126,11,0,484,0,587,0,30,776,0,0,776
2021-01-24,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,KS,8041,6048,658,0,154,61,0,0,526,594,1205,6069,767
2021-01-24,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,MA,17556,9131,1768,2685,614,11,7,0,1625,1715,2685,13156,1715
2021-01-24,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,ME,1322,1110,57,0,18,6,1,5,21,104,18,1118,186
2021-01-24,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,MN,23884,15194,2805,2009,1347,427,28,548,212,1314,2009,20561,1314
2021-01-24,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,MT,3846,2592,22,0,0,498,0,0,0,734,0,0,0
2021-01-24,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,NE,5682,4075,296,0,131,91,12,0,164,913,1016,3240,1426
2021-01-24,NH,1000,746,38,97,35,0,0,0,19,65,97,838,65
2021-01-24,NJ,59369,23497,10403,14814,2592,0,0,0,3912,4151,14814,40404,4151
2021-01-24,NM,11523,1951,116,3893,107,3437,19,0,194,1806,3893,5824,1806
2021-01-24,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,NY,89995,17648,19708,23513,6237,0,0,0,0,22889,23513,43593,22889
2021-01-24,OH,44783,30632,8254,0,562,57,51,1566,1185,2476,1545,36883,6355
2021-01-24,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,OR,7469,4457,237,0,275,201,131,135,1355,678,1549,4571,1349
2021-01-24,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,RI,7844,3233,527,1671,130,12,0,26,107,2138,1671,4035,2138
