Date,State,tot_cases,new_cases
2021-03-18,SD,"114,959","1,007"
2021-03-25,SD,"116,352","1,393"
2021-04-01,SD,"117,756","1,404"
2021-04-08,SD,"118,976","1,220"
2021-04-15,SD,"120,379","1,403"
2021-04-22,SD,"121,517","1,138"
2021-04-29,SD,"122,397",880
2021-05-06,SD,"123,068",671
2021-05-13,SD,"123,514",446
2021-05-20,SD,"123,822",308
2021-05-27,SD,"124,063",241
2021-06-03,SD,"124,213",150
2021-06-10,SD,"124,299",86
2021-06-17,SD,"124,372",73
2021-06-24,SD,"124,466",94
2021-07-01,SD,"124,546",80
2021-07-08,SD,"124,650",104
2021-07-15,SD,"124,762",112
2021-07-22,SD,"124,959",197
2021-07-29,SD,"125,224",265
2021-08-05,SD,"125,599",375
2021-08-12,SD,"126,457",858
2021-08-19,SD,"127,696","1,239"
2021-08-26,SD,"129,865","2,169"
2021-09-02,SD,"132,837","2,972"
2021-09-09,SD,"135,537","2,700"
2021-09-16,SD,"138,860","3,323"
2021-09-23,SD,"141,744","2,884"
2021-09-30,SD,"144,548","2,804"
2021-10-07,SD,"146,996","2,448"
2021-10-14,SD,"149,337","2,341"
2021-10-21,SD,"151,554","2,217"
2021-10-28,SD,"153,775","2,221"
2021-11-04,SD,"156,123","2,348"
2021-11-11,SD,"158,822","2,699"
2021-11-18,SD,"161,472","2,650"
2021-11-25,SD,"164,291","2,819"
2021-12-02,SD,"167,140","2,849"
2021-12-09,SD,"170,400","3,260"
2021-12-16,SD,"172,762","2,362"
2021-12-23,SD,"175,246","2,484"
2021-12-30,SD,"178,394","3,148"
2022-01-06,SD,"185,284","6,890"
2022-01-13,SD,"197,912","12,628"
2022-01-20,SD,"211,885","13,973"
2022-01-27,SD,"222,881","10,996"
2022-02-03,SD,"228,892","6,011"
2022-02-10,SD,"231,940","3,048"
2022-02-17,SD,"233,690","1,750"
2022-02-24,SD,"235,517","1,827"
2022-03-03,SD,"236,117",600
2022-03-10,SD,"236,493",376
2022-03-17,SD,"236,745",252
2022-03-24,SD,"236,950",205
2022-03-31,SD,"237,104",154
2022-04-07,SD,"237,241",137
2022-04-14,SD,"237,368",127
2022-04-21,SD,"237,535",167
2022-04-28,SD,"237,812",277
2022-05-05,SD,"238,182",370
2022-05-12,SD,"238,635",453
2022-05-19,SD,"239,109",474
2022-05-26,SD,"239,703",594
2022-06-02,SD,"240,353",650
2022-06-09,SD,"241,323",970
2022-06-16,SD,"242,297",974
2022-06-23,SD,"243,269",972
2022-06-30,SD,"244,523","1,254"
2022-07-07,SD,"245,705","1,182"
2022-07-14,SD,"247,274","1,569"
2022-07-21,SD,"248,788","1,514"
2022-07-28,SD,"250,286","1,498"
2022-08-04,SD,"251,859","1,573"
2022-08-11,SD,"253,232","1,373"
2022-08-18,SD,"254,670","1,438"
2022-08-25,SD,"256,255","1,585"
2022-09-01,SD,"257,547","1,292"
2022-09-08,SD,"258,510",963
2022-09-15,SD,"259,683","1,173"
2022-09-22,SD,"260,639",956
2022-09-29,SD,"261,371",732
2022-10-06,SD,"262,212",841
2022-10-13,SD,"262,837",625
2022-10-20,SD,"263,468",631
2022-10-27,SD,"264,187",719
2022-11-03,SD,"265,019",832
2022-11-10,SD,"265,890",871
2022-11-17,SD,"266,843",953
2020-01-23,TN,0,0
2020-01-30,TN,0,0
2020-02-06,TN,0,0
2020-02-13,TN,0,0
2020-02-20,TN,0,0
2020-02-27,TN,0,0
2020-03-05,TN,0,0
2020-03-12,TN,9,9
2020-03-19,TN,100,91
2020-03-26,TN,915,815
2020-04-02,TN,"2,627","1,712"
2020-04-09,TN,"4,399","1,772"
2020-04-16,TN,"6,051","1,652"
2020-04-23,TN,"8,148","2,097"
2020-04-30,TN,"10,806","2,658"
2020-05-07,TN,"13,943","3,137"
2020-05-14,TN,"16,589","2,646"
2020-05-21,TN,"18,708","2,119"
2020-05-28,TN,"21,387","2,679"
2020-06-04,TN,"24,876","3,489"
2020-06-11,TN,"28,006","3,130"
2020-06-18,TN,"32,024","4,018"
2020-06-25,TN,"37,326","5,302"
2020-07-02,TN,"45,118","7,792"
2020-07-09,TN,"55,827","10,709"
2020-07-16,TN,"68,921","13,094"
2020-07-23,TN,"83,979","15,058"
2020-07-30,TN,"99,265","15,286"
2020-08-06,TN,"112,648","13,383"
2020-08-13,TN,"124,745","12,097"
2020-08-20,TN,"135,863","11,118"
2020-08-27,TN,"145,704","9,841"
2020-09-03,TN,"156,238","10,534"
2020-09-10,TN,"165,104","8,866"
2020-09-17,TN,"175,354","10,250"
2020-09-24,TN,"185,029","9,675"
2020-10-01,TN,"194,513","9,484"
2020-10-08,TN,"206,029","11,516"
2020-10-15,TN,"219,286","13,257"
2020-10-22,TN,"233,531","14,245"
2020-10-29,TN,"252,572","19,041"
2020-11-05,TN,"267,452","14,880"
2020-11-12,TN,"291,214","23,762"
2020-11-19,TN,"322,116","30,902"
2020-11-26,TN,"344,495","22,379"
2020-12-03,TN,"380,299","35,804"
2020-12-10,TN,"418,500","38,201"
2020-12-17,TN,"482,450","63,950"
2020-12-24,TN,"536,672","54,222"
2020-12-31,TN,"576,491","39,819"
2021-01-07,TN,"622,815","46,324"
2021-01-14,TN,"661,408","38,593"
2021-01-21,TN,"689,284","27,876"
2021-01-28,TN,"710,369","21,085"
2021-02-04,TN,"728,111","17,742"
2021-02-11,TN,"744,270","16,159"
2021-02-18,TN,"754,469","10,199"
2021-02-25,TN,"763,993","9,524"
2021-03-04,TN,"772,495","8,502"
2021-03-11,TN,"781,335","8,840"
2021-03-18,TN,"789,853","8,518"
2021-03-25,TN,"798,760","8,907"
2021-04-01,TN,"806,777","8,017"
2021-04-08,TN,"814,343","7,566"
2021-04-15,TN,"822,512","8,169"
2021-04-22,TN,"832,672","10,160"
2021-04-29,TN,"840,212","7,540"
2021-05-06,TN,"846,130","5,918"
2021-05-13,TN,"851,248","5,118"
2021-05-20,TN,"855,289","4,041"
2021-05-27,TN,"858,277","2,988"
2021-06-03,TN,"860,324","2,047"
2021-06-10,TN,"861,948","1,624"
2021-06-17,TN,"863,492","1,544"
2021-06-24,TN,"864,675","1,183"
2021-07-01,TN,"866,161","1,486"
2021-07-08,TN,"868,348","2,187"
2021-07-15,TN,"872,209","3,861"
2021-07-22,TN,"878,582","6,373"
2021-07-29,TN,"890,886","12,304"
2021-08-05,TN,"909,697","18,811"
2021-08-12,TN,"936,221","26,524"
2021-08-19,TN,"969,603","33,382"
2021-08-26,TN,"1,013,271","43,668"
2021-09-02,TN,"1,063,723","50,452"
2021-09-09,TN,"1,118,370","54,647"
2021-09-16,TN,"1,170,852","52,482"
2021-09-23,TN,"1,202,995","32,143"
2021-09-30,TN,"1,227,484","24,489"
2021-10-07,TN,"1,245,704","18,220"
2021-10-14,TN,"1,259,723","14,019"
2021-10-21,TN,"1,270,108","10,385"
2021-10-28,TN,"1,278,209","8,101"
2021-11-04,TN,"1,285,146","6,937"
2021-11-11,TN,"1,292,983","7,837"
2021-11-18,TN,"1,301,580","8,597"
2021-11-25,TN,"1,310,863","9,283"
2021-12-02,TN,"1,320,313","9,450"
2021-12-09,TN,"1,333,418","13,105"
2021-12-16,TN,"1,345,556","12,138"
2021-12-23,TN,"1,366,043","20,487"
2021-12-30,TN,"1,411,693","45,650"
2022-01-06,TN,"1,494,667","82,974"
2022-01-13,TN,"1,596,036","101,369"
2022-01-20,TN,"1,713,151","117,115"
2022-01-27,TN,"1,825,635","112,484"
2022-02-03,TN,"1,904,616","78,981"
2022-02-10,TN,"1,959,677","55,061"
2022-02-17,TN,"1,987,038","27,361"
2022-02-24,TN,"2,001,977","14,939"
2022-03-03,TN,"2,006,395","4,418"
2022-03-10,TN,"2,013,113","6,718"
2022-03-17,TN,"2,016,221","3,108"
2022-03-24,TN,"2,018,226","2,005"
2022-03-31,TN,"2,019,868","1,642"
2022-04-07,TN,"2,021,346","1,478"
2022-04-14,TN,"2,023,084","1,738"
2022-04-21,TN,"2,025,209","2,125"
2022-04-28,TN,"2,027,967","2,758"
2022-05-05,TN,"2,031,533","3,566"
2022-05-12,TN,"2,036,315","4,782"
2022-05-19,TN,"2,042,775","6,460"
2022-05-26,TN,"2,051,779","9,004"
2022-06-02,TN,"2,062,239","10,460"
2022-06-09,TN,"2,073,518","11,279"
2022-06-16,TN,"2,086,157","12,639"
2022-06-23,TN,"2,098,895","12,738"
2022-06-30,TN,"2,114,472","15,577"
2022-07-07,TN,"2,131,198","16,726"
2022-07-14,TN,"2,148,220","17,022"
2022-07-21,TN,"2,168,080","19,860"
2022-07-28,TN,"2,188,171","20,091"
2022-08-04,TN,"2,206,913","18,742"
2022-08-11,TN,"2,224,528","17,615"
2022-08-18,TN,"2,242,534","18,006"
2022-08-25,TN,"2,270,438","27,904"
2022-09-01,TN,"2,292,790","22,352"
2022-09-08,TN,"2,308,821","16,031"
2022-09-15,TN,"2,319,715","10,894"
2022-09-22,TN,"2,328,222","8,507"
2022-09-29,TN,"2,335,380","7,158"
2022-10-06,TN,"2,341,354","5,974"
2022-10-13,TN,"2,346,822","5,468"
2022-10-20,TN,"2,351,887","5,065"
2022-10-27,TN,"2,357,243","5,356"
2022-11-03,TN,"2,364,399","7,156"
2022-11-10,TN,"2,371,639","7,240"
2022-11-17,TN,"2,378,197","6,558"
2020-01-23,TX,0,0
2020-01-30,TX,0,0
2020-02-06,TX,0,0
2020-02-13,TX,0,0
2020-02-20,TX,0,0
2020-02-27,TX,0,0
2020-03-05,TX,0,0
2020-03-12,TX,22,22
2020-03-19,TX,197,175
2020-03-26,TX,"1,016",819
2020-04-02,TX,"3,624","2,608"
2020-04-09,TX,"8,330","4,706"
2020-04-16,TX,"13,562","5,232"
2020-04-23,TX,"18,374","4,812"
2020-04-30,TX,"24,353","5,979"
2020-05-07,TX,"31,119","6,766"
2020-05-14,TX,"38,289","7,170"
2020-05-21,TX,"46,201","7,912"
2020-05-28,TX,"51,781","5,580"
2020-06-04,TX,"60,466","8,685"
2020-06-11,TX,"74,979","14,513"
2020-06-18,TX,"91,816","16,837"
2020-06-25,TX,"121,616","29,800"
2020-07-02,TX,"170,290","48,674"
2020-07-09,TX,"220,417","50,127"
2020-07-16,TX,"285,849","65,432"
2020-07-23,TX,"356,170","70,321"
2020-07-30,TX,"411,174","55,004"
2020-08-06,TX,"469,870","58,696"
2020-08-13,TX,"524,014","54,144"
2020-08-20,TX,"573,923","49,909"
2020-08-27,TX,"611,190","37,267"
2020-09-03,TX,"642,349","31,159"
2020-09-10,TX,"667,200","24,851"
2020-09-17,TX,"697,053","29,853"
2020-09-24,TX,"744,339","47,286"
2020-10-01,TX,"773,663","29,324"
2020-10-08,TX,"803,594","29,931"
2020-10-15,TX,"831,418","27,824"
2020-10-22,TX,"866,317","34,899"
2020-10-29,TX,"907,684","41,367"
2020-11-05,TX,"985,617","77,933"
2020-11-12,TX,"1,049,847","64,230"
2020-11-19,TX,"1,123,084","73,237"
2020-11-26,TX,"1,217,424","94,340"
2020-12-03,TX,"1,298,523","81,099"
2020-12-10,TX,"1,397,546","99,023"
2020-12-17,TX,"1,502,035","104,489"
2020-12-24,TX,"1,615,402","113,367"
2020-12-31,TX,"1,717,241","101,839"
2021-01-07,TX,"1,858,391","141,150"
2021-01-14,TX,"2,009,887","151,496"
2021-01-21,TX,"2,157,245","147,358"
2021-01-28,TX,"2,282,921","125,676"
2021-02-04,TX,"2,422,873","139,952"
2021-02-11,TX,"2,504,367","81,494"
2021-02-18,TX,"2,554,588","50,221"
2021-02-25,TX,"2,598,302","43,714"
2021-03-04,TX,"2,650,213","51,911"
2021-03-11,TX,"2,684,974","34,761"
2021-03-18,TX,"2,717,531","32,557"
2021-03-25,TX,"2,741,537","24,006"
2021-04-01,TX,"2,767,180","25,643"
2021-04-08,TX,"2,790,291","23,111"
2021-04-15,TX,"2,816,030","25,739"
2021-04-22,TX,"2,839,555","23,525"
2021-04-29,TX,"2,861,645","22,090"
2021-05-06,TX,"2,881,311","19,666"
2021-05-13,TX,"2,897,443","16,132"
2021-05-20,TX,"2,911,612","14,169"
2021-05-27,TX,"2,923,895","12,283"
2021-06-03,TX,"2,931,268","7,373"
2021-06-10,TX,"2,947,155","15,887"
2021-06-17,TX,"2,955,839","8,684"
2021-06-24,TX,"2,965,142","9,303"
2021-07-01,TX,"2,975,912","10,770"
2021-07-08,TX,"2,986,300","10,388"
2021-07-15,TX,"3,005,195","18,895"
2021-07-22,TX,"3,032,803","27,608"
2021-07-29,TX,"3,079,289","46,486"
2021-08-05,TX,"3,160,826","81,537"
2021-08-12,TX,"3,266,778","105,952"
2021-08-19,TX,"3,374,695","107,917"
2021-08-26,TX,"3,493,159","118,464"
2021-09-02,TX,"3,611,777","118,618"
2021-09-09,TX,"3,734,797","123,020"
2021-09-16,TX,"3,861,314","126,517"
2021-09-23,TX,"3,950,426","89,112"
2021-09-30,TX,"4,028,665","78,239"
2021-10-07,TX,"4,086,362","57,697"
2021-10-14,TX,"4,132,020","45,658"
2021-10-21,TX,"4,166,207","34,187"
2021-10-28,TX,"4,194,663","28,456"
2021-11-04,TX,"4,220,604","25,941"
2021-11-11,TX,"4,243,476","22,872"
2021-11-18,TX,"4,264,787","21,311"
2021-11-25,TX,"4,288,826","24,039"
2021-12-02,TX,"4,307,322","18,496"
2021-12-09,TX,"4,337,408","30,086"
2021-12-16,TX,"4,372,464","35,056"
2021-12-23,TX,"4,429,776","57,312"
2021-12-30,TX,"4,524,112","94,336"
2022-01-06,TX,"4,806,196","282,084"
2022-01-13,TX,"5,185,256","379,060"
2022-01-20,TX,"5,721,649","536,393"
2022-01-27,TX,"6,072,846","351,197"
2022-02-03,TX,"6,318,714","245,868"
2022-02-10,TX,"6,456,236","137,522"
2022-02-17,TX,"6,535,159","78,923"
2022-02-24,TX,"6,583,640","48,481"
2022-03-03,TX,"6,615,847","32,207"
2022-03-10,TX,"6,642,706","26,859"
2022-03-17,TX,"6,669,171","26,465"
2022-03-24,TX,"6,700,546","31,375"
2022-03-31,TX,"6,724,894","24,348"
2022-04-07,TX,"6,741,250","16,356"
2022-04-14,TX,"6,762,313","21,063"
2022-04-21,TX,"6,778,080","15,767"
2022-04-28,TX,"6,794,893","16,813"
2022-05-05,TX,"6,812,452","17,559"
2022-05-12,TX,"6,833,471","21,019"
2022-05-19,TX,"6,859,162","25,691"
2022-05-26,TX,"6,890,202","31,040"
2022-06-02,TX,"6,926,590","36,388"
2022-06-09,TX,"6,973,413","46,823"
2022-06-16,TX,"7,022,932","49,519"
2022-06-23,TX,"7,075,809","52,877"
2022-06-30,TX,"7,148,516","72,707"
2022-07-07,TX,"7,222,267","73,751"
2022-07-14,TX,"7,307,661","85,394"
2022-07-21,TX,"7,394,801","87,140"
2022-07-28,TX,"7,476,723","81,922"
2022-08-04,TX,"7,557,446","80,723"
2022-08-11,TX,"7,628,011","70,565"
2022-08-18,TX,"7,691,347","63,336"
2022-08-25,TX,"7,745,930","54,583"
2022-09-01,TX,"7,801,636","55,706"
2022-09-08,TX,"7,851,326","49,690"
2022-09-15,TX,"7,890,432","39,106"
2022-09-22,TX,"7,919,523","29,091"
2022-09-29,TX,"7,939,128","19,605"
2022-10-06,TX,"7,957,866","18,738"
2022-10-13,TX,"7,971,420","13,554"
2022-10-20,TX,"7,983,954","12,534"
2022-10-27,TX,"7,994,709","10,755"
2022-11-03,TX,"8,006,420","11,711"
2022-11-10,TX,"8,018,724","12,304"
2022-11-17,TX,"8,031,887","13,163"
2020-01-23,UT,0,0
2020-01-30,UT,0,0
2020-02-06,UT,0,0
2020-02-13,UT,0,0
2020-02-20,UT,0,0
2020-02-27,UT,0,0
2020-03-05,UT,0,0
2020-03-12,UT,2,2
2020-03-19,UT,52,50
2020-03-26,UT,324,272
2020-04-02,UT,984,660
2020-04-09,UT,"1,814",830
2020-04-16,UT,"2,537",723
2020-04-23,UT,"3,446",909
2020-04-30,UT,"4,478","1,032"
2020-05-07,UT,"5,570","1,092"
2020-05-14,UT,"6,600","1,030"
2020-05-21,UT,"7,702","1,102"
2020-05-28,UT,"8,690",988
2020-06-04,UT,"10,499","1,809"
2020-06-11,UT,"12,874","2,375"
2020-06-18,UT,"15,367","2,493"
2020-06-25,UT,"18,828","3,461"
2020-07-02,UT,"22,798","3,970"
2020-07-09,UT,"26,952","4,154"
2020-07-16,UT,"31,254","4,302"
2020-07-23,UT,"35,669","4,415"
2020-07-30,UT,"39,274","3,605"
2020-08-06,UT,"42,373","3,099"
2020-08-13,UT,"45,114","2,741"
2020-08-20,UT,"47,567","2,453"
2020-08-27,UT,"50,245","2,678"
2020-09-03,UT,"52,927","2,682"
2020-09-10,UT,"55,774","2,847"
2020-09-17,UT,"59,972","4,198"
2020-09-24,UT,"66,196","6,224"
2020-10-01,UT,"73,450","7,254"
2020-10-08,UT,"80,896","7,446"
2020-10-15,UT,"89,470","8,574"
2020-10-22,UT,"98,504","9,034"
2020-10-29,UT,"109,540","11,036"
2020-11-05,UT,"122,424","12,884"
2020-11-12,UT,"140,782","18,358"
2020-11-19,UT,"163,191","22,409"
2020-11-26,UT,"185,202","22,011"
2020-12-03,UT,"203,719","18,517"
2020-12-10,UT,"224,082","20,363"
2020-12-17,UT,"242,452","18,370"
2020-12-24,UT,"259,536","17,084"
2020-12-31,UT,"273,908","14,372"
2021-01-07,UT,"294,923","21,015"
2021-01-14,UT,"314,890","19,967"
2021-01-21,UT,"328,343","13,453"
2021-01-28,UT,"340,630","12,287"
2021-02-04,UT,"349,952","9,322"
2021-02-11,UT,"357,316","7,364"
2021-02-18,UT,"363,203","5,887"
2021-02-25,UT,"368,567","5,364"
2021-03-04,UT,"372,676","4,109"
2021-03-11,UT,"376,287","3,611"
2021-03-18,UT,"379,762","3,475"
2021-03-25,UT,"382,717","2,955"
2021-04-01,UT,"385,620","2,903"
2021-04-08,UT,"388,421","2,801"
2021-04-15,UT,"391,174","2,753"
2021-04-22,UT,"393,853","2,679"
2021-04-29,UT,"396,512","2,659"
2021-05-06,UT,"398,967","2,455"
2021-05-13,UT,"401,231","2,264"
2021-05-20,UT,"403,410","2,179"
2021-05-27,UT,"405,071","1,661"
2021-06-03,UT,"406,478","1,407"
2021-06-10,UT,"408,422","1,944"
2021-06-17,UT,"410,370","1,948"
2021-06-24,UT,"412,541","2,171"
2021-07-01,UT,"415,131","2,590"
2021-07-08,UT,"417,653","2,522"
2021-07-15,UT,"421,255","3,602"
2021-07-22,UT,"425,601","4,346"
2021-07-29,UT,"430,139","4,538"
2021-08-05,UT,"436,486","6,347"
2021-08-12,UT,"442,230","5,744"
2021-08-19,UT,"449,248","7,018"
2021-08-26,UT,"457,094","7,846"
2021-09-02,UT,"466,098","9,004"
2021-09-09,UT,"475,625","9,527"
2021-09-16,UT,"487,346","11,721"
2021-09-23,UT,"497,419","10,073"
2021-09-30,UT,"506,795","9,376"
2021-10-07,UT,"516,728","9,933"
2021-10-14,UT,"526,379","9,651"
2021-10-21,UT,"534,894","8,515"
2021-10-28,UT,"546,189","11,295"
2021-11-04,UT,"556,435","10,246"
2021-11-11,UT,"567,696","11,261"
2021-11-18,UT,"579,404","11,708"
2021-11-25,UT,"589,731","10,327"
2021-12-02,UT,"598,134","8,403"
2021-12-09,UT,"608,035","9,901"
2021-12-16,UT,"615,630","7,595"
2021-12-23,UT,"622,497","6,867"
2021-12-30,UT,"633,422","10,925"
2022-01-06,UT,"663,404","29,982"
2022-01-13,UT,"725,990","62,586"
2022-01-20,UT,"802,623","76,633"
2022-01-27,UT,"861,876","59,253"
2022-02-03,UT,"891,798","29,922"
2022-02-10,UT,"907,048","15,250"
2022-02-17,UT,"916,122","9,074"
2022-02-24,UT,"920,953","4,831"
2022-03-03,UT,"923,780","2,827"
2022-03-10,UT,"925,351","1,571"
2022-03-17,UT,"926,492","1,141"
2022-03-24,UT,"927,379",887
2022-03-31,UT,"928,179",800
2022-04-07,UT,"928,881",702
2022-04-14,UT,"929,627",746
2022-04-21,UT,"930,815","1,188"
2022-04-28,UT,"932,457","1,642"
2022-05-05,UT,"934,951","2,494"
2022-05-12,UT,"938,192","3,241"
2022-05-19,UT,"942,482","4,290"
2022-05-26,UT,"947,981","5,499"
2022-06-02,UT,"953,466","5,485"
2022-06-09,UT,"961,003","7,537"
2022-06-16,UT,"967,622","6,619"
2022-06-23,UT,"974,044","6,422"
2022-06-30,UT,"981,533","7,489"
2022-07-07,UT,"988,425","6,892"
2022-07-14,UT,"996,266","7,841"
2022-07-21,UT,"1,003,406","7,140"
2022-07-28,UT,"1,009,176","5,770"
2022-08-04,UT,"1,014,664","5,488"
2022-08-11,UT,"1,019,437","4,773"
2022-08-18,UT,"1,023,073","3,636"
2022-08-25,UT,"1,026,270","3,197"
2022-09-01,UT,"1,029,196","2,926"
2022-09-08,UT,"1,031,666","2,470"
2022-09-15,UT,"1,034,232","2,566"
2022-09-22,UT,"1,036,246","2,014"
2022-09-29,UT,"1,038,143","1,897"
2022-10-06,UT,"1,039,876","1,733"
2022-10-13,UT,"1,041,367","1,491"
2022-10-20,UT,"1,043,003","1,636"
2022-10-27,UT,"1,045,111","2,108"
2022-11-03,UT,"1,047,359","2,248"
2022-11-10,UT,"1,050,454","3,095"
2022-11-17,UT,"1,053,906","3,452"
2020-01-23,VA,0,0
2020-01-30,VA,0,0
2020-02-06,VA,0,0
2020-02-13,VA,0,0
2020-02-20,VA,0,0
2020-02-27,VA,0,0
2020-03-05,VA,0,0
2020-03-12,VA,7,7
2020-03-19,VA,78,71
2020-03-26,VA,395,317
2020-04-02,VA,"1,483","1,088"
2020-04-09,VA,"3,647","2,164"
2020-04-16,VA,"6,495","2,848"
2020-04-23,VA,"10,264","3,769"
2020-04-30,VA,"14,961","4,697"
2020-05-07,VA,"20,987","6,026"
2020-05-14,VA,"26,744","5,757"
2020-05-21,VA,"32,910","6,166"
2020-05-28,VA,"40,246","7,336"
2020-06-04,VA,"46,901","6,655"
2020-06-11,VA,"52,168","5,267"
2020-06-18,VA,"55,766","3,598"
2020-06-25,VA,"59,504","3,738"
2020-07-02,VA,"63,212","3,708"
2020-07-09,VA,"67,374","4,162"
2020-07-16,VA,"73,527","6,153"
2020-07-23,VA,"80,389","6,862"
2020-07-30,VA,"87,990","7,601"
2020-08-06,VA,"95,051","7,061"
2020-08-13,VA,"102,522","7,471"
2020-08-20,VA,"109,025","6,503"
2020-08-27,VA,"115,459","6,434"
2020-09-03,VA,"122,517","7,058"
2020-09-10,VA,"129,294","6,777"
2020-09-17,VA,"136,364","7,070"
2020-09-24,VA,"142,593","6,229"
2020-10-01,VA,"148,270","5,677"
2020-10-08,VA,"153,693","5,423"
2020-10-15,VA,"161,607","7,914"
2020-10-22,VA,"168,774","7,167"
2020-10-29,VA,"176,757","7,983"
2020-11-05,VA,"185,836","9,079"
2020-11-12,VA,"196,510","10,674"
2020-11-19,VA,"208,840","12,330"
2020-11-26,VA,"226,287","17,447"
2020-12-03,VA,"242,462","16,175"
2020-12-10,VA,"267,113","24,651"
2020-12-17,VA,"292,241","25,128"
2020-12-24,VA,"319,134","26,893"
2020-12-31,VA,"344,344","25,210"
2021-01-07,VA,"377,309","32,965"
2021-01-14,VA,"412,575","35,266"
2021-01-21,VA,"455,600","43,025"
2021-01-28,VA,"488,537","32,937"
2021-02-04,VA,"513,299","24,762"
2021-02-11,VA,"537,248","23,949"
2021-02-18,VA,"555,271","18,023"
2021-02-25,VA,"568,746","13,475"
2021-03-04,VA,"579,787","11,041"
2021-03-11,VA,"588,906","9,119"
2021-03-18,VA,"598,290","9,384"
2021-03-25,VA,"608,524","10,234"
2021-04-01,VA,"618,792","10,268"
2021-04-08,VA,"628,956","10,164"
2021-04-15,VA,"640,031","11,075"
2021-04-22,VA,"649,459","9,428"
2021-04-29,VA,"656,879","7,420"
2021-05-06,VA,"663,157","6,278"
2021-05-13,VA,"667,615","4,458"
2021-05-20,VA,"670,639","3,024"
2021-05-27,VA,"673,310","2,671"
2021-06-03,VA,"675,006","1,696"
2021-06-10,VA,"676,373","1,367"
2021-06-17,VA,"677,366",993
2021-06-24,VA,"678,295",929
2021-07-01,VA,"679,910","1,615"
2021-07-08,VA,"681,359","1,449"
2021-07-15,VA,"683,484","2,125"
2021-07-22,VA,"686,771","3,287"
2021-07-29,VA,"692,115","5,344"
2021-08-05,VA,"701,052","8,937"
2021-08-12,VA,"713,195","12,143"
2021-08-19,VA,"728,524","15,329"
2021-08-26,VA,"747,641","19,117"
2021-09-02,VA,"769,842","22,201"
2021-09-09,VA,"793,396","23,554"
2021-09-16,VA,"818,803","25,407"
2021-09-23,VA,"843,082","24,279"
2021-09-30,VA,"863,668","20,586"
2021-10-07,VA,"882,373","18,705"
2021-10-14,VA,"897,761","15,388"
2021-10-21,VA,"911,113","13,352"
2021-10-28,VA,"921,354","10,241"
2021-11-04,VA,"930,418","9,064"
2021-11-11,VA,"939,690","9,272"
2021-11-18,VA,"949,801","10,111"
2021-11-25,VA,"960,708","10,907"
2021-12-02,VA,"971,530","10,822"
2021-12-09,VA,"988,149","16,619"
2021-12-16,VA,"1,006,253","18,104"
2021-12-23,VA,"1,034,122","27,869"
2021-12-30,VA,"1,087,405","53,283"
2022-01-06,VA,"1,186,887","99,482"
2022-01-13,VA,"1,315,256","128,369"
2022-01-20,VA,"1,419,848","104,592"
2022-01-27,VA,"1,502,671","82,823"
2022-02-03,VA,"1,557,148","54,477"
2022-02-10,VA,"1,591,560","34,412"
2022-02-17,VA,"1,613,908","22,348"
2022-02-24,VA,"1,629,241","15,333"
2022-03-03,VA,"1,639,730","10,489"
2022-03-10,VA,"1,646,962","7,232"
2022-03-17,VA,"1,654,043","7,081"
2022-03-24,VA,"1,659,491","5,448"
2022-03-31,VA,"1,664,746","5,255"
2022-04-07,VA,"1,670,838","6,092"
2022-04-14,VA,"1,678,816","7,978"
2022-04-21,VA,"1,686,644","7,828"
2022-04-28,VA,"1,696,913","10,269"
2022-05-05,VA,"1,709,695","12,782"
2022-05-12,VA,"1,726,093","16,398"
2022-05-19,VA,"1,746,827","20,734"
2022-05-26,VA,"1,769,815","22,988"
2022-06-02,VA,"1,789,905","20,090"
2022-06-09,VA,"1,810,469","20,564"
2022-06-16,VA,"1,829,064","18,595"
2022-06-23,VA,"1,845,696","16,632"
2022-06-30,VA,"1,864,571","18,875"
2022-07-07,VA,"1,882,735","18,164"
2022-07-14,VA,"1,903,757","21,022"
2022-07-21,VA,"1,923,962","20,205"
2022-07-28,VA,"1,945,509","21,547"
2022-08-04,VA,"1,965,903","20,394"
2022-08-11,VA,"1,985,053","19,150"
2022-08-18,VA,"2,002,815","17,762"
2022-08-25,VA,"2,021,583","18,768"
2022-09-01,VA,"2,038,930","17,347"
2022-09-08,VA,"2,052,737","13,807"
2022-09-15,VA,"2,064,858","12,121"
2022-09-22,VA,"2,074,621","9,763"
2022-09-29,VA,"2,083,145","8,524"
2022-10-06,VA,"2,090,315","7,170"
2022-10-13,VA,"2,098,332","8,017"
2022-10-20,VA,"2,106,125","7,793"
2022-10-27,VA,"2,113,326","7,201"
2022-11-03,VA,"2,121,690","8,364"
2022-11-10,VA,"2,129,238","7,548"
2022-11-17,VA,"2,135,783","6,545"
2020-01-23,VI,0,0
2020-01-30,VI,0,0
2020-02-06,VI,0,0
2020-02-13,VI,0,0
2020-02-20,VI,0,0
2020-02-27,VI,0,0
2020-03-05,VI,0,0
2020-03-12,VI,0,0
2020-03-19,VI,2,2
2020-03-26,VI,17,15
2020-04-02,VI,30,13
2020-04-09,VI,45,15
2020-04-16,VI,51,6
2020-04-23,VI,54,3
2020-04-30,VI,57,3
2020-05-07,VI,66,9
2020-05-14,VI,69,3
2020-05-21,VI,69,0
2020-05-28,VI,69,0
2020-06-04,VI,70,1
2020-06-11,VI,72,2
2020-06-18,VI,73,1
