Date,State,Tests_Total,Tests_White,Tests_Black,Tests_Latinx,Tests_Asian,Tests_AIAN,Tests_NHPI,Tests_Multiracial,Tests_Other,Tests_Unknown,Tests_Ethnicity_Hispanic,Tests_Ethnicity_NonHispanic,Tests_Ethnicity_Unknown
2020-06-17,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,DE,86593,35206,19209,8392,1401,0,0,0,4206,18179,8392,60022,18179
2020-06-17,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,IL,1258328,326215,105930,109055,18599,930,1471,0,41319,654809,109055,457943,654809
2020-06-17,IN,371182,205776,32831,0,3014,0,0,0,52590,76971,12799,133445,224938
2020-06-17,KS,146116,75048,7135,0,2206,633,0,0,8100,52994,14424,67008,64684
2020-06-17,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,RI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,UT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,DE,81787,32906,17880,8119,1257,0,0,0,4034,17591,8119,56077,17591
2020-06-14,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,IL,1190985,307546,101378,105564,17632,862,1379,0,39481,617143,105564,433577,617143
2020-06-14,IN,348391,187372,29918,0,2740,0,0,0,48734,79627,12193,122588,213610
2020-06-14,KS,139666,75445,6576,0,2040,595,0,0,7143,47867,13192,61065,58393
2020-06-14,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,RI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,UT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,DE,71745,27470,15060,7354,1017,0,0,0,3646,17198,7354,47193,17198
2020-06-10,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,IL,1100002,279355,94901,99544,16505,802,1246,0,36967,570682,99544,397483,570682
2020-06-10,IN,320094,121530,18883,0,2017,0,0,0,34119,143545,11254,111463,197377
2020-06-10,KS,133679,72307,6307,0,1989,571,0,0,6350,46155,12811,58228,55801
2020-06-10,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,RI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,UT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,DE,68997,26646,14543,7131,984,0,0,0,3582,16111,7131,45755,16111
2020-06-07,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,IL,1042774,261933,90546,96126,15720,755,1160,0,35388,541146,96126,374737,541146
2020-06-07,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,KS,116170,59551,5771,0,1827,506,0,0,5470,43045,11892,52789,51489
2020-06-07,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,RI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,UT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,DE,64920,25350,13878,6912,958,0,0,0,3453,14369,6912,43639,14369
2020-06-03,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,IL,959175,237202,83593,90001,14612,704,1074,0,32929,499060,90001,341681,499060
2020-06-03,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,KS,110376,56509,5419,0,1746,484,0,0,5066,41152,11375,49975,49026
2020-06-03,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,RI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,UT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,DE,60671,24010,13065,6336,903,0,0,0,3296,13061,6336,41274,13061
2020-05-31,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,IL,898259,220968,78650,82355,13868,655,1006,0,31329,469428,82355,319567,469428
2020-05-31,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,KS,96767,50070,4854,0,1568,420,0,0,4436,35419,10392,44066,42309
2020-05-31,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,RI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,UT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,VI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,VT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,WA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,WI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,WV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,WY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,AK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,AR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,AS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,DC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,DE,55421,22462,12030,5887,831,0,0,0,3144,11067,5887,38467,11067
2020-05-27,FL,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,GA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,GU,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,HI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,IA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,IL,803973,194767,71526,74360,12623,578,872,0,28696,420551,74360,284545,420551
2020-05-27,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,KS,86002,46031,4488,0,1483,384,0,0,4170,29446,9674,40427,35901
2020-05-27,KY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,LA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,ME,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,MI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,MN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,MO,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,MS,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,NC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,ND,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,NH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,NM,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,NV,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,NY,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,OH,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,OK,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,OR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,PA,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,PR,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,RI,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,TX,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,UT,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,VA,0,0,0,0,0,0,0,0,0,0,0,0,0
