Date,State,tot_deaths,new_deaths
2022-03-31,AL,"19,284",117
2022-04-07,AL,"19,370",86
2022-04-14,AL,"19,440",70
2022-04-21,AL,"19,523",83
2022-04-28,AL,"19,558",35
2022-05-05,AL,"19,590",32
2022-05-12,AL,"19,606",16
2022-05-19,AL,"19,633",27
2022-05-26,AL,"19,651",18
2022-06-02,AL,"19,664",13
2022-06-09,AL,"19,676",12
2022-06-16,AL,"19,696",20
2022-06-23,AL,"19,722",26
2022-06-30,AL,"19,740",18
2022-07-07,AL,"19,766",26
2022-07-14,AL,"19,812",46
2022-07-21,AL,"19,852",40
2022-07-28,AL,"19,890",38
2022-08-04,AL,"19,891",1
2022-08-11,AL,"19,974",83
2022-08-18,AL,"20,026",52
2022-08-25,AL,"20,041",15
2022-09-01,AL,"20,048",7
2022-09-08,AL,"20,160",112
2022-09-15,AL,"20,239",79
2022-09-22,AL,"20,322",83
2022-09-29,AL,"20,395",73
2022-10-06,AL,"20,422",27
2022-10-13,AL,"20,473",51
2022-10-20,AL,"20,505",32
2022-10-27,AL,"20,533",28
2022-11-03,AL,"20,558",25
2022-11-10,AL,"20,608",50
2022-11-17,AL,"20,617",9
2020-01-23,AR,0,0
2020-01-30,AR,0,0
2020-02-06,AR,0,0
2020-02-13,AR,0,0
2020-02-20,AR,0,0
2020-02-27,AR,0,0
2020-03-05,AR,0,0
2020-03-12,AR,0,0
2020-03-19,AR,3,3
2020-03-26,AR,19,16
2020-04-02,AR,31,12
2020-04-09,AR,50,19
2020-04-16,AR,66,16
2020-04-23,AR,100,34
2020-04-30,AR,117,17
2020-05-07,AR,129,12
2020-05-14,AR,151,22
2020-05-21,AR,168,17
2020-05-28,AR,195,27
2020-06-04,AR,242,47
2020-06-11,AR,300,58
2020-06-18,AR,348,48
2020-06-25,AR,424,76
2020-07-02,AR,476,52
2020-07-09,AR,544,68
2020-07-16,AR,621,77
2020-07-23,AR,711,90
2020-07-30,AR,833,122
2020-08-06,AR,931,98
2020-08-13,AR,"1,018",87
2020-08-20,AR,"1,106",88
2020-08-27,AR,"1,197",91
2020-09-03,AR,"1,271",74
2020-09-10,AR,"1,370",99
2020-09-17,AR,"1,571",201
2020-09-24,AR,"1,700",129
2020-10-01,AR,"1,830",130
2020-10-08,AR,"1,981",151
2020-10-15,AR,"2,137",156
2020-10-22,AR,"2,273",136
2020-10-29,AR,"2,459",186
2020-11-05,AR,"2,628",169
2020-11-12,AR,"2,879",251
2020-11-19,AR,"3,106",227
2020-11-26,AR,"3,325",219
2020-12-03,AR,"3,591",266
2020-12-10,AR,"3,823",232
2020-12-17,AR,"4,057",234
2020-12-24,AR,"4,352",295
2020-12-31,AR,"4,654",302
2021-01-07,AR,"4,971",317
2021-01-14,AR,"5,165",194
2021-01-21,AR,"5,326",161
2021-01-28,AR,"5,509",183
2021-02-04,AR,"5,629",120
2021-02-11,AR,"5,690",61
2021-02-18,AR,"5,739",49
2021-02-25,AR,"5,778",39
2021-03-04,AR,"5,835",57
2021-03-11,AR,"5,875",40
2021-03-18,AR,"5,920",45
2021-03-25,AR,"5,941",21
2021-04-01,AR,"5,973",32
2021-04-08,AR,"5,988",15
2021-04-15,AR,"6,015",27
2021-04-22,AR,"6,035",20
2021-04-29,AR,"6,050",15
2021-05-06,AR,"6,067",17
2021-05-13,AR,"6,092",25
2021-05-20,AR,"6,111",19
2021-05-27,AR,"6,126",15
2021-06-03,AR,"6,143",17
2021-06-10,AR,"6,170",27
2021-06-17,AR,"6,201",31
2021-06-24,AR,"6,232",31
2021-07-01,AR,"6,281",49
2021-07-08,AR,"6,379",98
2021-07-15,AR,"6,495",116
2021-07-22,AR,"6,655",160
2021-07-29,AR,"6,837",182
2021-08-05,AR,"7,058",221
2021-08-12,AR,"7,270",212
2021-08-19,AR,"7,509",239
2021-08-26,AR,"7,713",204
2021-09-02,AR,"7,857",144
2021-09-09,AR,"7,981",124
2021-09-16,AR,"8,121",140
2021-09-23,AR,"8,233",112
2021-09-30,AR,"8,284",51
2021-10-07,AR,"8,357",73
2021-10-14,AR,"8,547",190
2021-10-21,AR,"8,592",45
2021-10-28,AR,"8,624",32
2021-11-04,AR,"8,670",46
2021-11-11,AR,"8,736",66
2021-11-18,AR,"8,796",60
2021-11-25,AR,"8,870",74
2021-12-02,AR,"8,960",90
2021-12-09,AR,"9,074",114
2021-12-16,AR,"9,184",110
2021-12-23,AR,"9,276",92
2021-12-30,AR,"9,435",159
2022-01-06,AR,"9,638",203
2022-01-13,AR,"9,856",218
2022-01-20,AR,"10,174",318
2022-01-27,AR,"10,450",276
2022-02-03,AR,"10,674",224
2022-02-10,AR,"10,810",136
2022-02-17,AR,"10,890",80
2022-02-24,AR,"10,929",39
2022-03-03,AR,"10,993",64
2022-03-10,AR,"11,061",68
2022-03-17,AR,"11,112",51
2022-03-24,AR,"11,148",36
2022-03-31,AR,"11,215",67
2022-04-07,AR,"11,290",75
2022-04-14,AR,"11,317",27
2022-04-21,AR,"11,347",30
2022-04-28,AR,"11,360",13
2022-05-05,AR,"11,378",18
2022-05-12,AR,"11,383",5
2022-05-19,AR,"11,398",15
2022-05-26,AR,"11,445",47
2022-06-02,AR,"11,485",40
2022-06-09,AR,"11,508",23
2022-06-16,AR,"11,526",18
2022-06-23,AR,"11,550",24
2022-06-30,AR,"11,578",28
2022-07-07,AR,"11,593",15
2022-07-14,AR,"11,616",23
2022-07-21,AR,"11,651",35
2022-07-28,AR,"11,687",36
2022-08-04,AR,"11,732",45
2022-08-11,AR,"11,787",55
2022-08-18,AR,"11,831",44
2022-08-25,AR,"11,878",47
2022-09-01,AR,"11,917",39
2022-09-08,AR,"11,943",26
2022-09-15,AR,"11,969",26
2022-09-22,AR,"12,028",59
2022-09-29,AR,"12,131",103
2022-10-06,AR,"12,235",104
2022-10-13,AR,"12,334",99
2022-10-20,AR,"12,396",62
2022-10-27,AR,"12,452",56
2022-11-03,AR,"12,506",54
2022-11-10,AR,"12,523",17
2022-11-17,AR,"12,528",5
2020-01-23,AS,0,0
2020-01-30,AS,0,0
2020-02-06,AS,0,0
2020-02-13,AS,0,0
2020-02-20,AS,0,0
2020-02-27,AS,0,0
2020-03-05,AS,0,0
2020-03-12,AS,0,0
2020-03-19,AS,0,0
2020-03-26,AS,0,0
2020-04-02,AS,0,0
2020-04-09,AS,0,0
2020-04-16,AS,0,0
2020-04-23,AS,0,0
2020-04-30,AS,0,0
2020-05-07,AS,0,0
2020-05-14,AS,0,0
2020-05-21,AS,0,0
2020-05-28,AS,0,0
2020-06-04,AS,0,0
2020-06-11,AS,0,0
2020-06-18,AS,0,0
2020-06-25,AS,0,0
2020-07-02,AS,0,0
2020-07-09,AS,0,0
2020-07-16,AS,0,0
2020-07-23,AS,0,0
2020-07-30,AS,0,0
2020-08-06,AS,0,0
2020-08-13,AS,0,0
2020-08-20,AS,0,0
2020-08-27,AS,0,0
2020-09-03,AS,0,0
2020-09-10,AS,0,0
2020-09-17,AS,0,0
2020-09-24,AS,0,0
2020-10-01,AS,0,0
2020-10-08,AS,0,0
2020-10-15,AS,0,0
2020-10-22,AS,0,0
2020-10-29,AS,0,0
2020-11-05,AS,0,0
2020-11-12,AS,0,0
2020-11-19,AS,0,0
2020-11-26,AS,0,0
2020-12-03,AS,0,0
2020-12-10,AS,0,0
2020-12-17,AS,0,0
2020-12-24,AS,0,0
2020-12-31,AS,0,0
2021-01-07,AS,0,0
2021-01-14,AS,0,0
2021-01-21,AS,0,0
2021-01-28,AS,0,0
2021-02-04,AS,0,0
2021-02-11,AS,0,0
2021-02-18,AS,0,0
2021-02-25,AS,0,0
2021-03-04,AS,0,0
2021-03-11,AS,0,0
2021-03-18,AS,0,0
2021-03-25,AS,0,0
2021-04-01,AS,0,0
2021-04-08,AS,0,0
2021-04-15,AS,0,0
2021-04-22,AS,0,0
2021-04-29,AS,0,0
2021-05-06,AS,0,0
2021-05-13,AS,0,0
2021-05-20,AS,0,0
2021-05-27,AS,0,0
2021-06-03,AS,0,0
2021-06-10,AS,0,0
2021-06-17,AS,0,0
2021-06-24,AS,0,0
2021-07-01,AS,0,0
2021-07-08,AS,0,0
2021-07-15,AS,0,0
2021-07-22,AS,0,0
2021-07-29,AS,0,0
2021-08-05,AS,0,0
2021-08-12,AS,0,0
2021-08-19,AS,0,0
2021-08-26,AS,0,0
2021-09-02,AS,0,0
2021-09-09,AS,0,0
2021-09-16,AS,0,0
2021-09-23,AS,0,0
2021-09-30,AS,0,0
2021-10-07,AS,0,0
2021-10-14,AS,0,0
2021-10-21,AS,0,0
2021-10-28,AS,0,0
2021-11-04,AS,0,0
2021-11-11,AS,0,0
2021-11-18,AS,0,0
2021-11-25,AS,0,0
2021-12-02,AS,0,0
2021-12-09,AS,0,0
2021-12-16,AS,0,0
2021-12-23,AS,0,0
2021-12-30,AS,0,0
2022-01-06,AS,0,0
2022-01-13,AS,0,0
2022-01-20,AS,0,0
2022-01-27,AS,0,0
2022-02-03,AS,0,0
2022-02-10,AS,0,0
2022-02-17,AS,0,0
2022-02-24,AS,0,0
2022-03-03,AS,0,0
2022-03-10,AS,0,0
2022-03-17,AS,0,0
2022-03-24,AS,0,0
2022-03-31,AS,3,3
2022-04-07,AS,8,5
2022-04-14,AS,18,10
2022-04-21,AS,21,3
2022-04-28,AS,26,5
2022-05-05,AS,27,1
2022-05-12,AS,30,3
2022-05-19,AS,30,0
2022-05-26,AS,31,1
2022-06-02,AS,31,0
2022-06-09,AS,31,0
2022-06-16,AS,31,0
2022-06-23,AS,31,0
2022-06-30,AS,31,0
2022-07-07,AS,31,0
2022-07-14,AS,31,0
2022-07-21,AS,33,2
2022-07-28,AS,33,0
2022-08-04,AS,33,0
2022-08-11,AS,33,0
2022-08-18,AS,33,0
2022-08-25,AS,34,1
2022-09-01,AS,34,0
2022-09-08,AS,34,0
2022-09-15,AS,34,0
2022-09-22,AS,34,0
2022-09-29,AS,34,0
2022-10-06,AS,34,0
2022-10-13,AS,34,0
2022-10-20,AS,34,0
2022-10-27,AS,34,0
2022-11-03,AS,34,0
2022-11-10,AS,34,0
2022-11-17,AS,34,0
2020-01-23,AZ,0,0
2020-01-30,AZ,0,0
2020-02-06,AZ,0,0
2020-02-13,AZ,0,0
2020-02-20,AZ,0,0
2020-02-27,AZ,0,0
2020-03-05,AZ,0,0
2020-03-12,AZ,0,0
2020-03-19,AZ,0,0
2020-03-26,AZ,6,6
2020-04-02,AZ,32,26
2020-04-09,AZ,89,57
2020-04-16,AZ,155,66
2020-04-23,AZ,231,76
2020-04-30,AZ,308,77
2020-05-07,AZ,426,118
2020-05-14,AZ,595,169
2020-05-21,AZ,747,152
2020-05-28,AZ,834,87
2020-06-04,AZ,983,149
2020-06-11,AZ,"1,100",117
2020-06-18,AZ,"1,248",148
2020-06-25,AZ,"1,466",218
2020-07-02,AZ,"1,724",258
2020-07-09,AZ,"1,961",237
2020-07-16,AZ,"2,433",472
2020-07-23,AZ,"2,974",541
2020-07-30,AZ,"3,453",479
2020-08-06,AZ,"3,931",478
2020-08-13,AZ,"4,346",415
2020-08-20,AZ,"4,632",286
2020-08-27,AZ,"4,895",263
2020-09-03,AZ,"5,067",172
2020-09-10,AZ,"5,251",184
2020-09-17,AZ,"5,370",119
2020-09-24,AZ,"5,527",157
2020-10-01,AZ,"5,653",126
2020-10-08,AZ,"5,733",80
2020-10-15,AZ,"5,772",39
2020-10-22,AZ,"5,854",82
2020-10-29,AZ,"5,905",51
2020-11-05,AZ,"6,059",154
2020-11-12,AZ,"6,228",169
2020-11-19,AZ,"6,365",137
2020-11-26,AZ,"6,524",159
2020-12-03,AZ,"6,739",215
2020-12-10,AZ,"7,081",342
2020-12-17,AZ,"7,530",449
2020-12-24,AZ,"8,180",650
2020-12-31,AZ,"8,718",538
2021-01-07,AZ,"9,444",726
2021-01-14,AZ,"10,673","1,229"
2021-01-21,AZ,"11,528",855
2021-01-28,AZ,"12,643","1,115"
2021-02-04,AZ,"13,576",933
2021-02-11,AZ,"14,462",886
2021-02-18,AZ,"15,063",601
2021-02-25,AZ,"15,693",630
2021-03-04,AZ,"16,091",398
2021-03-11,AZ,"16,405",314
2021-03-18,AZ,"16,585",180
2021-03-25,AZ,"16,842",257
2021-04-01,AZ,"16,954",112
2021-04-08,AZ,"17,024",70
2021-04-15,AZ,"17,106",82
2021-04-22,AZ,"17,196",90
2021-04-29,AZ,"17,281",85
2021-05-06,AZ,"17,357",76
2021-05-13,AZ,"17,427",70
2021-05-20,AZ,"17,490",63
2021-05-27,AZ,"17,570",80
2021-06-03,AZ,"17,642",72
2021-06-10,AZ,"17,707",65
2021-06-17,AZ,"17,782",75
2021-06-24,AZ,"17,868",86
2021-07-01,AZ,"17,936",68
2021-07-08,AZ,"18,004",68
2021-07-15,AZ,"18,075",71
2021-07-22,AZ,"18,126",51
2021-07-29,AZ,"18,186",60
2021-08-05,AZ,"18,290",104
2021-08-12,AZ,"18,406",116
2021-08-19,AZ,"18,504",98
2021-08-26,AZ,"18,638",134
2021-09-02,AZ,"18,853",215
2021-09-09,AZ,"19,076",223
2021-09-16,AZ,"19,330",254
2021-09-23,AZ,"19,650",320
2021-09-30,AZ,"19,941",291
2021-10-07,AZ,"20,218",277
2021-10-14,AZ,"20,438",220
2021-10-21,AZ,"20,727",289
2021-10-28,AZ,"21,045",318
2021-11-04,AZ,"21,273",228
2021-11-11,AZ,"21,527",254
2021-11-18,AZ,"21,754",227
2021-11-25,AZ,"22,098",344
2021-12-02,AZ,"22,350",252
2021-12-09,AZ,"22,779",429
2021-12-16,AZ,"23,324",545
2021-12-23,AZ,"23,816",492
2021-12-30,AZ,"24,171",355
2022-01-06,AZ,"24,570",399
2022-01-13,AZ,"24,993",423
2022-01-20,AZ,"25,416",423
2022-01-27,AZ,"25,899",483
2022-02-03,AZ,"26,369",470
2022-02-10,AZ,"26,856",487
2022-02-17,AZ,"27,190",334
2022-02-24,AZ,"27,705",515
2022-03-03,AZ,"27,707",2
2022-03-10,AZ,"28,090",383
2022-03-17,AZ,"28,546",456
2022-03-24,AZ,"28,882",336
2022-03-31,AZ,"29,268",386
2022-04-07,AZ,"29,681",413
2022-04-14,AZ,"29,822",141
2022-04-21,AZ,"29,852",30
2022-04-28,AZ,"29,951",99
2022-05-05,AZ,"30,189",238
2022-05-12,AZ,"30,230",41
2022-05-19,AZ,"30,259",29
2022-05-26,AZ,"30,299",40
2022-06-02,AZ,"30,332",33
2022-06-09,AZ,"30,371",39
2022-06-16,AZ,"30,399",28
2022-06-23,AZ,"30,451",52
2022-06-30,AZ,"30,515",64
2022-07-07,AZ,"30,572",57
2022-07-14,AZ,"30,632",60
2022-07-21,AZ,"30,698",66
2022-07-28,AZ,"30,768",70
2022-08-04,AZ,"30,842",74
2022-08-11,AZ,"30,901",59
2022-08-18,AZ,"30,982",81
2022-08-25,AZ,"31,047",65
2022-09-01,AZ,"31,114",67
2022-09-08,AZ,"31,162",48
2022-09-15,AZ,"31,243",81
2022-09-22,AZ,"31,325",82
2022-09-29,AZ,"31,369",44
2022-10-06,AZ,"31,405",36
2022-10-13,AZ,"31,454",49
2022-10-20,AZ,"31,514",60
2022-10-27,AZ,"31,548",34
2022-11-03,AZ,"31,573",25
2022-11-10,AZ,"31,613",40
2022-11-17,AZ,"31,647",34
2020-01-23,CA,0,0
2020-01-30,CA,0,0
2020-02-06,CA,0,0
2020-02-13,CA,0,0
2020-02-20,CA,0,0
2020-02-27,CA,0,0
2020-03-05,CA,1,1
2020-03-12,CA,3,2
2020-03-19,CA,15,12
2020-03-26,CA,64,49
2020-04-02,CA,172,108
2020-04-09,CA,442,270
2020-04-16,CA,788,346
2020-04-23,CA,"1,295",507
2020-04-30,CA,"1,811",516
2020-05-07,CA,"2,327",516
2020-05-14,CA,"2,828",501
2020-05-21,CA,"3,364",536
2020-05-28,CA,"3,706",342
2020-06-04,CA,"4,231",525
2020-06-11,CA,"4,667",436
2020-06-18,CA,"5,064",397
2020-06-25,CA,"5,499",435
2020-07-02,CA,"5,978",479
2020-07-09,CA,"6,475",497
2020-07-16,CA,"7,164",689
2020-07-23,CA,"7,792",628
2020-07-30,CA,"8,593",801
2020-08-06,CA,"9,519",926
2020-08-13,CA,"10,489",970
2020-08-20,CA,"11,301",812
2020-08-27,CA,"12,154",853
2020-09-03,CA,"12,953",799
2020-09-10,CA,"13,724",771
2020-09-17,CA,"14,407",683
2020-09-24,CA,"15,035",628
2020-10-01,CA,"15,654",619
2020-10-08,CA,"16,127",473
2020-10-15,CA,"16,520",393
2020-10-22,CA,"16,987",467
2020-10-29,CA,"17,427",440
2020-11-05,CA,"17,772",345
2020-11-12,CA,"18,093",321
2020-11-19,CA,"18,386",293
2020-11-26,CA,"18,915",529
2020-12-03,CA,"19,368",453
2020-12-10,CA,"20,253",885
2020-12-17,CA,"21,409","1,156"
2020-12-24,CA,"23,096","1,687"
2020-12-31,CA,"24,738","1,642"
2021-01-07,CA,"27,223","2,485"
2021-01-14,CA,"30,641","3,418"
2021-01-21,CA,"33,690","3,049"
2021-01-28,CA,"37,317","3,627"
2021-02-04,CA,"40,982","3,665"
2021-02-11,CA,"44,372","3,390"
2021-02-18,CA,"46,996","2,624"
2021-02-25,CA,"49,366","2,370"
2021-03-04,CA,"52,324","2,958"
2021-03-11,CA,"54,217","1,893"
2021-03-18,CA,"55,536","1,319"
2021-03-25,CA,"56,749","1,213"
2021-04-01,CA,"57,823","1,074"
2021-04-08,CA,"58,521",698
2021-04-15,CA,"59,210",689
2021-04-22,CA,"59,704",494
2021-04-29,CA,"60,046",342
2021-05-06,CA,"60,595",549
2021-05-13,CA,"60,995",400
2021-05-20,CA,"61,273",278
2021-05-27,CA,"61,494",221
2021-06-03,CA,"61,730",236
2021-06-10,CA,"62,039",309
2021-06-17,CA,"62,169",130
2021-06-24,CA,"62,384",215
2021-07-01,CA,"62,685",301
2021-07-08,CA,"62,917",232
2021-07-15,CA,"63,168",251
2021-07-22,CA,"63,339",171
2021-07-29,CA,"63,516",177
2021-08-05,CA,"63,729",213
2021-08-12,CA,"63,975",246
2021-08-19,CA,"64,290",315
2021-08-26,CA,"64,801",511
2021-09-02,CA,"65,431",630
2021-09-09,CA,"66,056",625
2021-09-16,CA,"67,000",944
2021-09-23,CA,"67,775",775
2021-09-30,CA,"68,516",741
2021-10-07,CA,"69,190",674
2021-10-14,CA,"69,872",682
2021-10-21,CA,"70,588",716
2021-10-28,CA,"71,159",571
2021-11-04,CA,"71,601",442
2021-11-11,CA,"72,130",529
2021-11-18,CA,"72,708",578
2021-11-25,CA,"73,365",657
2021-12-02,CA,"73,822",457
2021-12-09,CA,"74,349",527
2021-12-16,CA,"74,794",445
2021-12-23,CA,"75,281",487
2021-12-30,CA,"75,628",347
2022-01-06,CA,"76,053",425
2022-01-13,CA,"76,683",630
2022-01-20,CA,"77,357",674
2022-01-27,CA,"78,315",958
2022-02-03,CA,"79,598","1,283"
2022-02-10,CA,"80,910","1,312"
2022-02-17,CA,"82,380","1,470"
2022-02-24,CA,"83,575","1,195"
2022-03-03,CA,"84,921","1,346"
2022-03-10,CA,"86,176","1,255"
2022-03-17,CA,"86,924",748
2022-03-24,CA,"87,584",660
2022-03-31,CA,"88,045",461
2022-04-07,CA,"88,348",303
2022-04-14,CA,"88,551",203
2022-04-21,CA,"89,051",500
2022-04-28,CA,"89,383",332
2022-05-05,CA,"89,691",308
2022-05-12,CA,"89,945",254
2022-05-19,CA,"90,216",271
2022-05-26,CA,"90,486",270
2022-06-02,CA,"90,719",233
2022-06-09,CA,"90,891",172
2022-06-16,CA,"91,104",213
2022-06-23,CA,"91,309",205
2022-06-30,CA,"91,514",205
2022-07-07,CA,"91,785",271
2022-07-14,CA,"92,053",268
2022-07-21,CA,"92,290",237
2022-07-28,CA,"92,591",301
2022-08-04,CA,"92,883",292
2022-08-11,CA,"93,175",292
2022-08-18,CA,"93,490",315
2022-08-25,CA,"93,792",302
2022-09-01,CA,"94,055",263
2022-09-08,CA,"94,296",241
2022-09-15,CA,"94,676",380
2022-09-22,CA,"94,934",258
2022-09-29,CA,"95,154",220
2022-10-06,CA,"95,401",247
2022-10-13,CA,"95,573",172
2022-10-20,CA,"95,723",150
2022-10-27,CA,"96,049",326
2022-11-03,CA,"96,183",134
2022-11-10,CA,"96,332",149
2022-11-17,CA,"96,496",164
2020-01-23,CO,0,0
2020-01-30,CO,0,0
2020-02-06,CO,0,0
2020-02-13,CO,0,0
2020-02-20,CO,0,0
2020-02-27,CO,0,0
2020-03-05,CO,0,0
2020-03-12,CO,1,1
2020-03-19,CO,14,13
2020-03-26,CO,59,45
2020-04-02,CO,457,398
2020-04-09,CO,681,224
2020-04-16,CO,898,217
2020-04-23,CO,"1,081",183
2020-04-30,CO,"1,239",158
2020-05-07,CO,"1,334",95
2020-05-14,CO,"1,426",92
2020-05-21,CO,"1,531",105
2020-05-28,CO,"1,592",61
2020-06-04,CO,"1,633",41
2020-06-11,CO,"1,665",32
2020-06-18,CO,"1,686",21
2020-06-25,CO,"1,704",18
2020-07-02,CO,"1,731",27
2020-07-09,CO,"1,766",35
2020-07-16,CO,"1,800",34
2020-07-23,CO,"1,844",44
2020-07-30,CO,"1,864",20
2020-08-06,CO,"1,878",14
2020-08-13,CO,"1,896",18
2020-08-20,CO,"1,914",18
2020-08-27,CO,"1,950",36
2020-09-03,CO,"1,976",26
2020-09-10,CO,"2,005",29
2020-09-17,CO,"2,025",20
2020-09-24,CO,"2,062",37
2020-10-01,CO,"2,095",33
2020-10-08,CO,"2,138",43
2020-10-15,CO,"2,180",42
2020-10-22,CO,"2,320",140
2020-10-29,CO,"2,526",206
2020-11-05,CO,"2,753",227
2020-11-12,CO,"3,066",313
2020-11-19,CO,"3,497",431
2020-11-26,CO,"3,941",444
2020-12-03,CO,"4,388",447
2020-12-10,CO,"4,787",399
2020-12-17,CO,"5,060",273
2020-12-24,CO,"5,242",182
2020-12-31,CO,"5,397",155
2021-01-07,CO,"5,542",145
2021-01-14,CO,"5,687",145
2021-01-21,CO,"5,792",105
2021-01-28,CO,"5,868",76
2021-02-04,CO,"5,927",59
2021-02-11,CO,"5,979",52
2021-02-18,CO,"6,023",44
2021-02-25,CO,"6,056",33
2021-03-04,CO,"6,090",34
2021-03-11,CO,"6,119",29
2021-03-18,CO,"6,149",30
2021-03-25,CO,"6,174",25
2021-04-01,CO,"6,211",37
2021-04-08,CO,"6,261",50
2021-04-15,CO,"6,317",56
2021-04-22,CO,"6,385",68
2021-04-29,CO,"6,460",75
2021-05-06,CO,"6,529",69
2021-05-13,CO,"6,592",63
2021-05-20,CO,"6,647",55
2021-05-27,CO,"6,690",43
2021-06-03,CO,"6,746",56
2021-06-10,CO,"6,779",33
2021-06-17,CO,"6,818",39
2021-06-24,CO,"6,841",23
2021-07-01,CO,"6,887",46
2021-07-08,CO,"6,911",24
2021-07-15,CO,"6,951",40
2021-07-22,CO,"6,989",38
2021-07-29,CO,"7,032",43
2021-08-05,CO,"7,092",60
2021-08-12,CO,"7,166",74
2021-08-19,CO,"7,248",82
2021-08-26,CO,"7,337",89
2021-09-02,CO,"7,438",101
2021-09-09,CO,"7,563",125
2021-09-16,CO,"7,677",114
2021-09-23,CO,"7,813",136
2021-09-30,CO,"7,965",152
2021-10-07,CO,"8,130",165
2021-10-14,CO,"8,284",154
2021-10-21,CO,"8,509",225
2021-10-28,CO,"8,759",250
2021-11-04,CO,"9,007",248
2021-11-11,CO,"9,279",272
2021-11-18,CO,"9,575",296
2021-11-25,CO,"9,811",236
2021-12-02,CO,"10,018",207
2021-12-09,CO,"10,235",217
2021-12-16,CO,"10,394",159
2021-12-23,CO,"10,559",165
2021-12-30,CO,"10,743",184
2022-01-06,CO,"11,022",279
2022-01-13,CO,"11,374",352
2022-01-20,CO,"11,675",301
2022-01-27,CO,"11,914",239
2022-02-03,CO,"12,092",178
2022-02-10,CO,"12,226",134
2022-02-17,CO,"12,300",74
2022-02-24,CO,"12,350",50
2022-03-03,CO,"12,386",36
2022-03-10,CO,"12,412",26
2022-03-17,CO,"12,432",20
2022-03-24,CO,"12,442",10
2022-03-31,CO,"12,454",12
2022-04-07,CO,"12,464",10
2022-04-14,CO,"12,478",14
2022-04-21,CO,"12,485",7
2022-04-28,CO,"12,495",10
2022-05-05,CO,"12,505",10
2022-05-12,CO,"12,509",4
2022-05-19,CO,"12,510",1
2022-05-26,CO,"12,545",35
2022-06-02,CO,"12,584",39
2022-06-09,CO,"12,643",59
2022-06-16,CO,"12,694",51
2022-06-23,CO,"12,751",57
2022-06-30,CO,"12,765",14
2022-07-07,CO,"12,859",94
2022-07-14,CO,"12,912",53
2022-07-21,CO,"12,952",40
2022-07-28,CO,"13,008",56
2022-08-04,CO,"13,058",50
2022-08-11,CO,"13,087",29
2022-08-18,CO,"13,132",45
2022-08-25,CO,"13,163",31
2022-09-01,CO,"13,184",21
2022-09-08,CO,"13,220",36
2022-09-15,CO,"13,252",32
2022-09-22,CO,"13,286",34
2022-09-29,CO,"13,326",40
2022-10-06,CO,"13,347",21
2022-10-13,CO,"13,375",28
2022-10-20,CO,"13,378",3
2022-10-27,CO,"13,427",49
2022-11-03,CO,"13,430",3
2022-11-10,CO,"13,497",67
2022-11-17,CO,"13,506",9
2020-01-23,CT,0,0
2020-01-30,CT,0,0
2020-02-06,CT,0,0
2020-02-13,CT,0,0
2020-02-20,CT,0,0
2020-02-27,CT,0,0
2020-03-05,CT,0,0
2020-03-12,CT,0,0
2020-03-19,CT,1,1
2020-03-26,CT,19,18
2020-04-02,CT,85,66
2020-04-09,CT,326,241
2020-04-16,CT,868,542
2020-04-23,CT,"1,539",671
2020-04-30,CT,"2,168",629
2020-05-07,CT,"2,718",550
2020-05-14,CT,"3,125",407
2020-05-21,CT,"3,529",404
2020-05-28,CT,"3,803",274
2020-06-04,CT,"3,990",187
2020-06-11,CT,"4,120",130
2020-06-18,CT,"4,219",99
2020-06-25,CT,"4,287",68
2020-07-02,CT,"4,326",39
2020-07-09,CT,"4,343",17
2020-07-16,CT,"4,380",37
2020-07-23,CT,"4,406",26
2020-07-30,CT,"4,425",19
2020-08-06,CT,"4,436",11
2020-08-13,CT,"4,449",13
2020-08-20,CT,"4,455",6
2020-08-27,CT,"4,462",7
2020-09-03,CT,"4,467",5
2020-09-10,CT,"4,474",7
2020-09-17,CT,"4,487",13
2020-09-24,CT,"4,497",10
2020-10-01,CT,"4,508",11
2020-10-08,CT,"4,522",14
2020-10-15,CT,"4,537",15
2020-10-22,CT,"4,567",30
2020-10-29,CT,"4,604",37
2020-11-05,CT,"4,645",41
2020-11-12,CT,"4,716",71
2020-11-19,CT,"4,784",68
2020-11-26,CT,"4,926",142
2020-12-03,CT,"5,091",165
2020-12-10,CT,"5,285",194
2020-12-17,CT,"5,506",221
2020-12-24,CT,"5,735",229
2020-12-31,CT,"5,964",229
2021-01-07,CT,"6,230",266
2021-01-14,CT,"6,536",306
2021-01-21,CT,"6,726",190
2021-01-28,CT,"6,976",250
2021-02-04,CT,"7,157",181
2021-02-11,CT,"7,326",169
2021-02-18,CT,"7,476",150
2021-02-25,CT,"7,593",117
2021-03-04,CT,"7,678",85
2021-03-11,CT,"7,752",74
2021-03-18,CT,"7,805",53
2021-03-25,CT,"7,851",46
2021-04-01,CT,"7,890",39
2021-04-08,CT,"7,934",44
2021-04-15,CT,"7,984",50
2021-04-22,CT,"8,027",43
2021-04-29,CT,"8,080",53
2021-05-06,CT,"8,124",44
2021-05-13,CT,"8,161",37
2021-05-20,CT,"8,204",43
2021-05-27,CT,"8,227",23
2021-06-03,CT,"8,245",18
2021-06-10,CT,"8,257",12
2021-06-17,CT,"8,264",7
2021-06-24,CT,"8,270",6
2021-07-01,CT,"8,276",6
2021-07-08,CT,"8,277",1
